id,created_at,updated_at,date,attributed_sales_same_sku1d,roas_clicks14d,units_sold_clicks1d,attributed_sales_same_sku14d,sales7d,attributed_sales_same_sku30d,kindle_edition_normalized_pages_royalties14d,units_sold_same_sku1d,campaign_status,advertised_sku,sales_other_sku7d,purchases_same_sku7d,campaign_budget_amount,purchases7d,units_sold_same_sku30d,cost_per_click,units_sold_clicks14d,ad_group_name,campaign_id,click_through_rate,kindle_edition_normalized_pages_read14d,acos_clicks14d,units_sold_clicks30d,qualified_borrows,portfolio_id,ad_id,campaign_budget_currency_code,roas_clicks7d,units_sold_same_sku14d,units_sold_clicks7d,attributed_sales_same_sku7d,royalty_qualified_borrows,sales1d,ad_group_id,add_to_list,purchases_same_sku14d,units_sold_other_sku7d,spend,purchases_same_sku1d,campaign_budget_type,advertised_asin,purchases1d,units_sold_same_sku7d,cost,retailer,sales14d,acos_clicks7d,sales30d,impressions,purchases_same_sku30d,purchases14d,purchases30d,clicks,campaign_name,report_type_request,country_code_request,customer_request,file_name_request,parse_time_request
35190,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-13,0.0,0.0,0,0.0,0.0,0.0,0,0,PAUSED,IBU_CTMP_12G1F,0.0,0,100.0,0,0,1.7,0,Inner-SP-Auto-Creatine Gummies-CPC,506739018117344,1.4084507042253522,0,nan,0,0,197748004457307.0,464542971154601,USD,0.0,0,0,0.0,0,0.0,557203492769823,0,0,0,3.4,0,DAILY_BUDGET,B0FNBN38V4,0,0,3.4,Amazon,0.0,nan,0.0,142,0,0,0,2,Inner-SP-Auto-Creatine Gummies-CPC,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35191,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-11,59.98,1.161952731499419,2,59.98,59.98,59.98,0,2,ENABLED,IBU_CTMP_12G1F,0.0,2,100.0,2,2,3.441333333333333,2,Inner-SP-KW-Creatine Gummies-creatine-BM-CPC-70,313950625346433,0.1355258402602096,0,86.06202067355785,2,0,197748004457307.0,454898076582687,USD,1.161952731499419,2,2,59.98,0,59.98,343251949063559,0,2,0,51.62,2,DAILY_BUDGET,B0FNBN38V4,2,2,51.62,Amazon,59.98,86.06202067355785,59.98,11068,2,2,2,15,Inner-SP-KW-Creatine Gummies-creatine-BM-CPC-70,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35192,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-12,89.97,2.228556263269639,7,89.97,209.93,89.97,0,3,ENABLED,IBU_CTMP_12G1F,119.96,3,100.0,7,3,3.488888888888889,7,Inner-SP-KW-Creatine Gummies-creatine-BM-CPC-70,313950625346433,0.2514668901927913,0,44.87210022388415,7,0,197748004457307.0,454898076582687,USD,2.228556263269639,3,7,89.97,0,209.93,343251949063559,0,3,4,94.2,3,DAILY_BUDGET,B0FNBN38V4,7,3,94.2,Amazon,209.93,44.87210022388415,209.93,10737,3,7,7,27,Inner-SP-KW-Creatine Gummies-creatine-BM-CPC-70,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35193,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-13,59.98,2.1455358430693785,3,59.98,148.75,59.98,0,2,ENABLED,IBU_CTMP_12G1F,88.77,2,100.0,5,2,3.301428571428571,5,Inner-SP-KW-Creatine Gummies-creatine-BM-CPC-70,313950625346433,0.1473270660867125,0,46.608403361344536,5,0,197748004457307.0,454898076582687,USD,2.1455358430693785,2,5,59.98,0,89.97,343251949063559,0,2,3,69.33,2,DAILY_BUDGET,B0FNBN38V4,3,2,69.33,Amazon,148.75,46.608403361344536,148.75,14254,2,5,5,21,Inner-SP-KW-Creatine Gummies-creatine-BM-CPC-70,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35194,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-14,119.96,1.878876474887752,6,119.96,179.94,119.96,0,4,ENABLED,IBU_CTMP_12G1F,59.98,4,100.0,6,4,3.547037037037037,6,Inner-SP-KW-Creatine Gummies-creatine-BM-CPC-70,313950625346433,0.2932232841007819,0,53.22329665444037,6,0,197748004457307.0,454898076582687,USD,1.878876474887752,4,6,119.96,0,179.94,343251949063559,0,4,2,95.77,4,DAILY_BUDGET,B0FNBN38V4,6,4,95.77,Amazon,179.94,53.22329665444037,179.94,9208,4,6,6,27,Inner-SP-KW-Creatine Gummies-creatine-BM-CPC-70,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35195,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-15,29.99,0.8122968580715059,2,29.99,59.98,29.99,0,1,ENABLED,IBU_CTMP_12G1F,29.99,1,100.0,2,1,3.3563636363636364,2,Inner-SP-KW-Creatine Gummies-creatine-BM-CPC-70,313950625346433,0.4613126441602013,0,123.10770256752252,2,0,197748004457307.0,454898076582687,USD,0.8122968580715059,1,2,29.99,0,59.98,343251949063559,0,1,1,73.84,1,DAILY_BUDGET,B0FNBN38V4,2,1,73.84,Amazon,59.98,123.10770256752252,59.98,4769,1,2,2,22,Inner-SP-KW-Creatine Gummies-creatine-BM-CPC-70,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35196,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-16,29.99,0.5748514471918726,1,29.99,29.99,29.99,0,1,ENABLED,IBU_CTMP_12G1F,0.0,1,100.0,1,1,3.260625,1,Inner-SP-KW-Creatine Gummies-creatine-BM-CPC-70,313950625346433,0.3727865796831314,0,173.9579859953318,1,0,197748004457307.0,454898076582687,USD,0.5748514471918726,1,1,29.99,0,29.99,343251949063559,0,1,0,52.17,1,DAILY_BUDGET,B0FNBN38V4,1,1,52.17,Amazon,29.99,173.9579859953318,29.99,4292,1,1,1,16,Inner-SP-KW-Creatine Gummies-creatine-BM-CPC-70,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35197,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-17,29.99,1.1712556141378636,2,29.99,59.98,29.99,0,1,ENABLED,IBU_CTMP_12G1F,29.99,1,100.0,2,1,2.845,2,Inner-SP-KW-Creatine Gummies-creatine-BM-CPC-70,313950625346433,0.34849951597289447,0,85.3784594864955,2,0,197748004457307.0,454898076582687,USD,1.1712556141378636,1,2,29.99,0,59.98,343251949063559,0,1,1,51.21,1,DAILY_BUDGET,B0FNBN38V4,2,1,51.21,Amazon,59.98,85.3784594864955,59.98,5165,1,2,2,18,Inner-SP-KW-Creatine Gummies-creatine-BM-CPC-70,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35201,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-11,269.91,0.9047619047619047,12,290.06,389.87,290.06,0,9,ENABLED,IBU_CTMP_12G1F,119.96,9,300.0,13,10,4.925869565217392,14,Inner-SP-KW-Creatine Gummies-creatine-EM-CPC-60,427396974780100,0.7457242441436329,0,110.5263157894737,14,0,197748004457307.0,499950997002014,USD,0.8602983362019506,10,13,269.91,0,359.88,531228150922353,0,10,4,453.18,9,DAILY_BUDGET,B0FNBN38V4,12,9,453.18,Amazon,410.02,116.23874624874959,410.02,12337,10,14,14,92,Inner-SP-KW-Creatine Gummies-creatine-EM-CPC-60,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35202,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-12,299.9,1.1754336197114605,15,410.02,539.82,410.02,0,10,ENABLED,IBU_CTMP_12G1F,149.95,13,300.0,18,14,4.655849056603773,20,Inner-SP-KW-Creatine Gummies-creatine-EM-CPC-60,427396974780100,0.8312421580928481,0,85.07498707119461,20,0,197748004457307.0,499950997002014,USD,1.0938158534608529,14,18,389.87,0,449.85,531228150922353,0,14,5,493.52,10,DAILY_BUDGET,B0FNBN38V4,15,13,493.52,Amazon,580.1,91.423066948242,580.1,12752,14,20,20,106,Inner-SP-KW-Creatine Gummies-creatine-EM-CPC-60,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35203,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-13,209.93,1.7672362993517974,10,239.92,359.88,239.92,0,7,ENABLED,IBU_CTMP_12G1F,119.96,8,300.0,12,8,4.628181818181818,12,Inner-SP-KW-Creatine Gummies-creatine-EM-CPC-60,427396974780100,0.7743752199929602,0,56.58552850950317,12,0,197748004457307.0,499950997002014,USD,1.7672362993517974,8,12,239.92,0,299.9,531228150922353,0,8,4,203.64,7,DAILY_BUDGET,B0FNBN38V4,10,8,203.64,Amazon,359.88,56.58552850950317,359.88,5682,8,12,12,44,Inner-SP-KW-Creatine Gummies-creatine-EM-CPC-60,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35204,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-14,119.96,2.1191018293161656,7,179.94,269.91,179.94,0,4,ENABLED,IBU_CTMP_12G1F,89.97,6,300.0,9,6,4.392068965517241,9,Inner-SP-KW-Creatine Gummies-creatine-EM-CPC-60,427396974780100,0.7487735605473793,0,47.18980400874365,9,0,197748004457307.0,499950997002014,USD,2.1191018293161656,6,9,179.94,0,209.93,531228150922353,0,6,3,127.37,4,DAILY_BUDGET,B0FNBN38V4,7,6,127.37,Amazon,269.91,47.18980400874365,269.91,3873,6,9,9,29,Inner-SP-KW-Creatine Gummies-creatine-EM-CPC-60,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35205,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-15,89.97,2.0088995215311005,7,89.97,209.93,89.97,0,3,ENABLED,IBU_CTMP_12G1F,119.96,3,300.0,7,3,4.543478260869565,7,Inner-SP-KW-Creatine Gummies-creatine-EM-CPC-60,427396974780100,0.6222943722943723,0,49.77849759443624,7,0,197748004457307.0,499950997002014,USD,2.0088995215311005,3,7,89.97,0,209.93,531228150922353,0,3,4,104.5,3,DAILY_BUDGET,B0FNBN38V4,7,3,104.5,Amazon,209.93,49.77849759443624,209.93,3696,3,7,7,23,Inner-SP-KW-Creatine Gummies-creatine-EM-CPC-60,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35206,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-16,119.96,1.2562133482267521,6,119.96,179.94,119.96,0,4,ENABLED,IBU_CTMP_12G1F,59.98,4,300.0,6,4,3.7694736842105265,6,Inner-SP-KW-Creatine Gummies-creatine-EM-CPC-60,427396974780100,0.5982367758186398,0,79.60431254862733,6,0,197748004457307.0,499950997002014,USD,1.2562133482267521,4,6,119.96,0,179.94,531228150922353,0,4,2,143.24,4,DAILY_BUDGET,B0FNBN38V4,6,4,143.24,Amazon,179.94,79.60431254862733,179.94,6352,4,6,6,38,Inner-SP-KW-Creatine Gummies-creatine-EM-CPC-60,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35207,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-17,209.93,2.168239323408122,9,250.23,310.21,250.23,0,7,ENABLED,IBU_CTMP_12G1F,59.98,9,300.0,11,9,4.087714285714285,11,Inner-SP-KW-Creatine Gummies-creatine-EM-CPC-60,427396974780100,0.5210659520619324,0,46.12037007188678,11,0,197748004457307.0,499950997002014,USD,2.168239323408122,9,11,250.23,0,269.91,531228150922353,0,9,2,143.07,7,DAILY_BUDGET,B0FNBN38V4,9,9,143.07,Amazon,310.21,46.12037007188678,310.21,6717,9,11,11,35,Inner-SP-KW-Creatine Gummies-creatine-EM-CPC-60,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35211,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-11,149.95,3.8861532765642353,6,149.95,209.93,149.95,0,5,ENABLED,IBU_CTLM_12G1F,59.98,4,1000.0,6,5,3.6013333333333337,7,Inner-SP-KW-Creatine Gummies-creatine gummies-EM-CPC-800,297069838936079,0.421822272215973,0,25.732386986138238,7,0,197748004457307.0,399175395039376,USD,3.8861532765642353,5,7,149.95,0,179.94,439851151117545,0,4,2,54.02,4,DAILY_BUDGET,B0FNBYKPZT,5,5,54.02,Amazon,209.93,25.732386986138238,209.93,3556,4,6,6,15,Inner-SP-KW-Creatine Gummies-creatine gummies-EM-CPC-800,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35212,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-12,59.98,2.780069524913094,4,59.98,119.96,59.98,0,2,ENABLED,IBU_CTLM_12G1F,59.98,2,1000.0,4,2,3.082142857142857,4,Inner-SP-KW-Creatine Gummies-creatine gummies-EM-CPC-800,297069838936079,0.19355730678833125,0,35.97032344114705,4,0,197748004457307.0,399175395039376,USD,2.780069524913094,2,4,59.98,0,119.96,439851151117545,0,2,2,43.15,2,DAILY_BUDGET,B0FNBYKPZT,4,2,43.15,Amazon,119.96,35.97032344114705,119.96,7233,2,4,4,14,Inner-SP-KW-Creatine Gummies-creatine gummies-EM-CPC-800,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35213,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-13,119.96,1.3087497272528912,4,119.96,119.96,119.96,0,4,ENABLED,IBU_CTLM_12G1F,0.0,3,1000.0,3,4,3.6664,4,Inner-SP-KW-Creatine Gummies-creatine gummies-EM-CPC-800,297069838936079,0.31324395439168023,0,76.40880293431144,4,0,197748004457307.0,399175395039376,USD,1.3087497272528912,4,4,119.96,0,119.96,439851151117545,0,3,0,91.66,3,DAILY_BUDGET,B0FNBYKPZT,3,4,91.66,Amazon,119.96,76.40880293431144,119.96,7981,3,3,3,25,Inner-SP-KW-Creatine Gummies-creatine gummies-EM-CPC-800,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35214,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-14,59.98,1.6465915826911677,3,80.11,138.89,80.11,0,2,ENABLED,IBU_CTLM_12G1F,58.78,3,1000.0,5,3,3.667391304347826,5,Inner-SP-KW-Creatine Gummies-creatine gummies-EM-CPC-800,297069838936079,0.3804168044988422,0,60.73151414788682,5,0,197748004457307.0,399175395039376,USD,1.6465915826911677,3,5,80.11,0,89.97,439851151117545,0,3,2,84.35,2,DAILY_BUDGET,B0FNBYKPZT,3,3,84.35,Amazon,138.89,60.73151414788682,138.89,6046,3,5,5,23,Inner-SP-KW-Creatine Gummies-creatine gummies-EM-CPC-800,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35215,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-15,119.96,2.8152071878771627,7,119.96,209.93,119.96,0,4,ENABLED,IBU_CTLM_12G1F,89.97,4,1000.0,7,4,4.3864705882352935,7,Inner-SP-KW-Creatine Gummies-creatine gummies-EM-CPC-800,297069838936079,0.2516281823564239,0,35.52136426427857,7,0,197748004457307.0,399175395039376,USD,2.8152071878771627,4,7,119.96,0,209.93,439851151117545,0,4,3,74.57,4,DAILY_BUDGET,B0FNBYKPZT,7,4,74.57,Amazon,209.93,35.52136426427857,209.93,6756,4,7,7,17,Inner-SP-KW-Creatine Gummies-creatine gummies-EM-CPC-800,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35216,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-16,89.97,1.8033674082982563,4,89.97,119.96,89.97,0,3,ENABLED,IBU_CTLM_12G1F,29.99,3,1000.0,4,3,3.912941176470588,4,Inner-SP-KW-Creatine Gummies-creatine gummies-EM-CPC-800,297069838936079,0.14830323650004362,0,55.451817272424144,4,0,197748004457307.0,399175395039376,USD,1.8033674082982563,3,4,89.97,0,119.96,439851151117545,0,3,1,66.52,3,DAILY_BUDGET,B0FNBYKPZT,4,3,66.52,Amazon,119.96,55.451817272424144,119.96,11463,3,4,4,17,Inner-SP-KW-Creatine Gummies-creatine gummies-EM-CPC-800,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35217,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-17,119.96,1.8320097739767869,5,119.96,149.95,119.96,0,4,ENABLED,IBU_CTLM_12G1F,29.99,4,1000.0,5,4,3.7204545454545452,5,Inner-SP-KW-Creatine Gummies-creatine gummies-EM-CPC-800,297069838936079,0.18554440414944756,0,54.58486162054018,5,0,197748004457307.0,399175395039376,USD,1.8320097739767869,4,5,119.96,0,149.95,439851151117545,0,4,1,81.85,4,DAILY_BUDGET,B0FNBYKPZT,5,4,81.85,Amazon,149.95,54.58486162054018,149.95,11857,4,5,5,22,Inner-SP-KW-Creatine Gummies-creatine gummies-EM-CPC-800,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35221,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-11,0.0,0.0,0,0.0,0.0,0.0,0,0,ENABLED,IBU_BBUF_06C1,0.0,0,150.0,0,0,3.41,0,Inner-SP-KW-Berberine Capsules-EM-berberine with ceylon cinnamon-1w,486037133623874,33.33333333333333,0,nan,0,0,189812334889736.0,476043793359021,USD,0.0,0,0,0.0,0,0.0,553363763288089,0,0,0,3.41,0,DAILY_BUDGET,B0G25Y3DVZ,0,0,3.41,Amazon,0.0,nan,0.0,3,0,0,0,1,Inner-SP-KW-Berberine Capsules-EM-berberine with ceylon cinnamon-1w,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35222,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-12,0.0,0.0,0,0.0,0.0,0.0,0,0,ENABLED,IBU_BBUF_06C1,0.0,0,150.0,0,0,3.63,0,Inner-SP-KW-Berberine Capsules-EM-berberine with ceylon cinnamon-1w,486037133623874,1.9417475728155338,0,nan,0,0,189812334889736.0,476043793359021,USD,0.0,0,0,0.0,0,0.0,553363763288089,0,0,0,7.26,0,DAILY_BUDGET,B0G25Y3DVZ,0,0,7.26,Amazon,0.0,nan,0.0,103,0,0,0,2,Inner-SP-KW-Berberine Capsules-EM-berberine with ceylon cinnamon-1w,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35223,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-13,0.0,0.0,0,0.0,0.0,0.0,0,0,ENABLED,IBU_BBUF_06C1,0.0,0,150.0,0,0,3.6300000000000003,0,Inner-SP-KW-Berberine Capsules-EM-berberine with ceylon cinnamon-1w,486037133623874,1.1952191235059761,0,nan,0,0,189812334889736.0,476043793359021,USD,0.0,0,0,0.0,0,0.0,553363763288089,0,0,0,10.89,0,DAILY_BUDGET,B0G25Y3DVZ,0,0,10.89,Amazon,0.0,nan,0.0,251,0,0,0,3,Inner-SP-KW-Berberine Capsules-EM-berberine with ceylon cinnamon-1w,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35224,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-14,0.0,0.0,0,0.0,0.0,0.0,0,0,ENABLED,IBU_BBUF_06C1,0.0,0,150.0,0,0,4.29,0,Inner-SP-KW-Berberine Capsules-EM-berberine with ceylon cinnamon-1w,486037133623874,1.7421602787456445,0,nan,0,0,189812334889736.0,476043793359021,USD,0.0,0,0,0.0,0,0.0,553363763288089,0,0,0,21.45,0,DAILY_BUDGET,B0G25Y3DVZ,0,0,21.45,Amazon,0.0,nan,0.0,287,0,0,0,5,Inner-SP-KW-Berberine Capsules-EM-berberine with ceylon cinnamon-1w,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35225,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-15,48.98,1.7455452601568069,2,48.98,48.98,48.98,0,2,ENABLED,IBU_BBUF_06C1,0.0,2,150.0,2,2,4.008571428571428,2,Inner-SP-KW-Berberine Capsules-EM-berberine with ceylon cinnamon-1w,486037133623874,1.2411347517730498,0,57.28868926092283,2,0,189812334889736.0,476043793359021,USD,1.7455452601568069,2,2,48.98,0,48.98,553363763288089,0,2,0,28.06,2,DAILY_BUDGET,B0G25Y3DVZ,2,2,28.06,Amazon,48.98,57.28868926092283,48.98,564,2,2,2,7,Inner-SP-KW-Berberine Capsules-EM-berberine with ceylon cinnamon-1w,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35226,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-16,48.98,1.3631911854723526,2,66.81,66.81,66.81,0,2,ENABLED,IBU_BBUF_06C1,0.0,3,150.0,3,3,3.77,3,Inner-SP-KW-Berberine Capsules-EM-berberine with ceylon cinnamon-1w,486037133623874,0.7336343115124153,0,73.35728184403531,3,0,189812334889736.0,476043793359021,USD,1.3631911854723526,3,3,66.81,0,48.98,553363763288089,0,3,0,49.01,2,DAILY_BUDGET,B0G25Y3DVZ,2,3,49.01,Amazon,66.81,73.35728184403531,66.81,1772,3,3,3,13,Inner-SP-KW-Berberine Capsules-EM-berberine with ceylon cinnamon-1w,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35227,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-17,48.98,1.2597736625514402,2,48.98,48.98,48.98,0,2,ENABLED,IBU_BBUF_06C1,0.0,2,150.0,2,2,3.8880000000000003,2,Inner-SP-KW-Berberine Capsules-EM-berberine with ceylon cinnamon-1w,486037133623874,0.33400133600534404,0,79.37933850551246,2,0,189812334889736.0,476043793359021,USD,1.2597736625514402,2,2,48.98,0,48.98,553363763288089,0,2,0,38.88,2,DAILY_BUDGET,B0G25Y3DVZ,2,2,38.88,Amazon,48.98,79.37933850551246,48.98,2994,2,2,2,10,Inner-SP-KW-Berberine Capsules-EM-berberine with ceylon cinnamon-1w,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35231,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-11,24.49,0.9668377418081326,1,24.49,24.49,24.49,0,1,ENABLED,IBU_BBUF_06C1,0.0,1,1.0,1,1,1.9484615384615382,1,Inner-SP-KW-Berberine Capsules-PM-Berberine,492405995934092,0.6516290726817042,0,103.42997141690486,1,0,189812334889736.0,489131853908928,USD,0.9668377418081326,1,1,24.49,0,24.49,554794794836811,0,1,0,25.33,1,DAILY_BUDGET,B0G25Y3DVZ,1,1,25.33,Amazon,24.49,103.42997141690486,24.49,1995,1,1,1,13,Inner-SP-KW-Berberine Capsules-PM-Berberine Supplement-2k,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35232,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-12,0.0,0.0,0,0.0,0.0,0.0,0,0,ENABLED,IBU_BBUF_06C1,0.0,0,1.0,0,0,1.9124999999999999,0,Inner-SP-KW-Berberine Capsules-PM-Berberine,492405995934092,0.7633587786259541,0,nan,0,0,189812334889736.0,489131853908928,USD,0.0,0,0,0.0,0,0.0,554794794836811,0,0,0,22.95,0,DAILY_BUDGET,B0G25Y3DVZ,0,0,22.95,Amazon,0.0,nan,0.0,1572,0,0,0,12,Inner-SP-KW-Berberine Capsules-PM-Berberine Supplement-2k,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35233,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-13,24.49,0.8479916897506925,1,24.49,24.49,24.49,0,1,ENABLED,IBU_BBUF_06C1,0.0,1,1.0,1,1,1.805,1,Inner-SP-KW-Berberine Capsules-PM-Berberine,492405995934092,0.9070294784580499,0,117.92568395263375,1,0,189812334889736.0,489131853908928,USD,0.8479916897506925,1,1,24.49,0,24.49,554794794836811,0,1,0,28.88,1,DAILY_BUDGET,B0G25Y3DVZ,1,1,28.88,Amazon,24.49,117.92568395263375,24.49,1764,1,1,1,16,Inner-SP-KW-Berberine Capsules-PM-Berberine Supplement-2k,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35234,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-14,73.47,1.3833553003200905,3,73.47,73.47,73.47,0,3,ENABLED,IBU_BBUF_06C1,0.0,3,1.0,3,3,1.8313793103448275,3,Inner-SP-KW-Berberine Capsules-PM-Berberine,492405995934092,0.8782556026650515,0,72.28800871103851,3,0,189812334889736.0,489131853908928,USD,1.3833553003200905,3,3,73.47,0,73.47,554794794836811,0,3,0,53.11,3,DAILY_BUDGET,B0G25Y3DVZ,3,3,53.11,Amazon,73.47,72.28800871103851,73.47,3302,3,3,3,29,Inner-SP-KW-Berberine Capsules-PM-Berberine Supplement-2k,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
