id,created_at,updated_at,date,attributed_sales_same_sku1d,roas_clicks14d,units_sold_clicks1d,attributed_sales_same_sku14d,sales7d,campaign_rule_based_budget_amount,attributed_sales_same_sku30d,kindle_edition_normalized_pages_royalties14d,units_sold_same_sku1d,campaign_status,purchases_same_sku7d,campaign_budget_amount,purchases7d,units_sold_same_sku30d,cost_per_click,units_sold_clicks14d,campaign_id,click_through_rate,kindle_edition_normalized_pages_read14d,campaign_applicable_budget_rule_name,acos_clicks14d,units_sold_clicks30d,qualified_borrows,campaign_budget_currency_code,campaign_applicable_budget_rule_id,units_sold_same_sku14d,units_sold_clicks7d,campaign_bidding_strategy,attributed_sales_same_sku7d,top_of_search_impression_share,royalty_qualified_borrows,sales1d,add_to_list,purchases_same_sku14d,spend,purchases_same_sku1d,campaign_budget_type,purchases1d,units_sold_same_sku7d,cost,retailer,sales14d,sales30d,impressions,purchases_same_sku30d,purchases14d,purchases30d,clicks,campaign_name,report_type_request,country_code_request,customer_request,file_name_request,parse_time_request
31168,2026-04-21 01:59:12.493253,2026-04-21 01:59:12.493253,2026-04-08,599.8,1.643213285774556,24,709.92,779.74,,709.92,0,20,ENABLED,22,1000.0,26,24,4.5,29,297069838936079,0.8732309545317676,0,,60.85637261194814,29,0,USD,,24,26,manual,659.78,2.5,0,719.76,0,24,521.46,20,DAILY_BUDGET,24,22,521.46,Amazon,856.87,856.87,13284,24,29,29,116,Inner-SP-KW-Creatine Gummies-creatine gummies-EM-CPC-800,spCampaigns,US,INNERBRIGHTNESS,spCampaigns_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:12
31169,2026-04-21 01:59:12.493253,2026-04-21 01:59:12.493253,2026-04-09,719.76,1.9608297669995243,31,749.75,989.67,,749.75,0,24,ENABLED,25,1000.0,32,25,4.31,33,297069838936079,0.8117671546520502,0,,50.99881778774744,33,0,USD,,25,33,manual,749.75,2.68,0,929.69,0,25,504.72,24,DAILY_BUDGET,30,25,504.72,Amazon,989.67,989.67,14413,25,32,32,117,Inner-SP-KW-Creatine Gummies-creatine gummies-EM-CPC-800,spCampaigns,US,INNERBRIGHTNESS,spCampaigns_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:12
31170,2026-04-21 01:59:12.493253,2026-04-21 01:59:12.493253,2026-04-10,869.71,2.0215617715617715,33,969.99,1049.65,,969.99,0,29,ENABLED,28,1000.0,32,33,4.32,38,297069838936079,0.9600846688841851,0,,49.46670510233497,38,0,USD,,33,35,manual,929.69,2.21,0,989.67,0,29,549.12,26,DAILY_BUDGET,30,31,549.12,Amazon,1110.08,1110.08,13228,29,34,34,127,Inner-SP-KW-Creatine Gummies-creatine gummies-EM-CPC-800,spCampaigns,US,INNERBRIGHTNESS,spCampaigns_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:12
31171,2026-04-21 01:59:12.493253,2026-04-21 01:59:12.493253,2026-04-07,89.97,0.9924986210700496,3,89.97,89.97,,89.97,0,3,PAUSED,3,100.0,3,3,3.49,3,506739018117344,1.1333914559721012,0,,100.75580749138602,3,0,USD,,3,3,manual,89.97,0.01,0,89.97,0,3,90.65,3,DAILY_BUDGET,3,3,90.65,Amazon,89.97,89.97,2294,3,3,3,26,Inner-SP-Auto-Creatine Gummies-CPC,spCampaigns,US,INNERBRIGHTNESS,spCampaigns_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:12
31172,2026-04-21 01:59:12.493253,2026-04-21 01:59:12.493253,2026-04-08,59.98,1.3295797127150202,4,89.97,119.96,,89.97,0,2,PAUSED,2,100.0,4,3,3.52,5,506739018117344,0.9950248756218906,0,,75.2117372457486,5,0,USD,,3,4,manual,59.98,0.04,0,119.96,0,3,112.78,2,DAILY_BUDGET,4,2,112.78,Amazon,149.95,149.95,3216,3,5,5,32,Inner-SP-Auto-Creatine Gummies-CPC,spCampaigns,US,INNERBRIGHTNESS,spCampaigns_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:12
31173,2026-04-21 01:59:12.493253,2026-04-21 01:59:12.493253,2026-04-09,59.98,0.6089340101522842,2,59.98,59.98,,59.98,0,2,PAUSED,2,100.0,2,2,3.65,2,506739018117344,1.4547413793103448,0,,164.22140713571193,2,0,USD,,2,2,manual,59.98,0.04,0,59.98,0,2,98.5,2,DAILY_BUDGET,2,2,98.5,Amazon,59.98,59.98,1856,2,2,2,27,Inner-SP-Auto-Creatine Gummies-CPC,spCampaigns,US,INNERBRIGHTNESS,spCampaigns_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:12
31174,2026-04-21 01:59:12.493253,2026-04-21 01:59:12.493253,2026-04-10,29.99,1.1985213308022777,3,59.98,119.96,,59.98,0,1,PAUSED,2,100.0,4,2,3.71,4,506739018117344,3.2335329341317367,0,,83.43614538179393,4,0,USD,,2,4,manual,59.98,0.17,0,89.97,0,2,100.09,1,DAILY_BUDGET,3,2,100.09,Amazon,119.96,119.96,835,2,4,4,27,Inner-SP-Auto-Creatine Gummies-CPC,spCampaigns,US,INNERBRIGHTNESS,spCampaigns_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:12
31189,2026-04-21 01:59:12.493253,2026-04-21 01:59:12.493253,2026-04-04,209.93,1.5415060395785143,8,239.92,269.91,,260.07,0,7,ENABLED,7,700.0,9,9,3.41,10,391617266091470,1.1604234527687296,0,,64.87162387462489,12,0,USD,,8,9,manual,209.93,0.24,0,239.92,0,8,194.55,7,DAILY_BUDGET,8,7,194.55,Amazon,299.9,348.84,4912,9,10,12,57,Inner-SP-KW-Creatine Gummies-creatine gummies-BM-CPC-600,spCampaigns,US,INNERBRIGHTNESS,spCampaigns_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:12
31190,2026-04-21 01:59:12.493253,2026-04-21 01:59:12.493253,2026-04-05,239.92,2.3624094107761793,14,269.91,449.85,,290.06,0,8,ENABLED,9,700.0,15,10,3.53,15,391617266091470,1.0119940029985006,0,,42.3296654440369,16,0,USD,,9,15,manual,269.91,0.19,0,419.86,0,9,190.42,8,DAILY_BUDGET,14,9,190.42,Amazon,449.85,470.0,5336,10,15,16,54,Inner-SP-KW-Creatine Gummies-creatine gummies-BM-CPC-600,spCampaigns,US,INNERBRIGHTNESS,spCampaigns_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:12
31191,2026-04-21 01:59:12.493253,2026-04-21 01:59:12.493253,2026-04-06,149.95,1.2373813780772935,5,179.94,149.95,,179.94,0,5,ENABLED,5,700.0,5,6,3.46,6,391617266091470,0.7622504537205083,0,,80.8158274980549,6,0,USD,,6,5,manual,149.95,0.15,0,149.95,0,6,145.42,5,DAILY_BUDGET,5,5,145.42,Amazon,179.94,179.94,5510,6,6,6,42,Inner-SP-KW-Creatine Gummies-creatine gummies-BM-CPC-600,spCampaigns,US,INNERBRIGHTNESS,spCampaigns_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:12
31192,2026-04-21 01:59:12.493253,2026-04-21 01:59:12.493253,2026-04-07,179.94,1.1500493042620796,6,179.94,209.93,,179.94,0,6,ENABLED,6,700.0,7,6,3.65,7,391617266091470,1.064282673478076,0,,86.95279378840566,7,0,USD,,6,7,manual,179.94,0.17,0,179.94,0,6,182.54,6,DAILY_BUDGET,6,6,182.54,Amazon,209.93,209.93,4698,6,7,7,50,Inner-SP-KW-Creatine Gummies-creatine gummies-BM-CPC-600,spCampaigns,US,INNERBRIGHTNESS,spCampaigns_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:12
31193,2026-04-21 01:59:12.493253,2026-04-21 01:59:12.493253,2026-04-08,239.92,1.870575393731483,12,239.92,359.88,,239.92,0,8,ENABLED,8,700.0,12,8,3.56,12,391617266091470,1.1954837281381447,0,,53.459486495498496,12,0,USD,,8,12,manual,239.92,0.16,0,359.88,0,8,192.39,8,DAILY_BUDGET,12,8,192.39,Amazon,359.88,359.88,4517,8,12,12,54,Inner-SP-KW-Creatine Gummies-creatine gummies-BM-CPC-600,spCampaigns,US,INNERBRIGHTNESS,spCampaigns_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:12
31194,2026-04-21 01:59:12.493253,2026-04-21 01:59:12.493253,2026-04-09,299.9,2.1254429482636428,10,359.88,359.88,,359.88,0,10,ENABLED,12,700.0,12,12,3.39,12,391617266091470,0.8118201006656925,0,,47.049016338779595,12,0,USD,,12,12,manual,359.88,0.23,0,299.9,0,12,169.32,10,DAILY_BUDGET,10,12,169.32,Amazon,359.88,359.88,6159,12,12,12,50,Inner-SP-KW-Creatine Gummies-creatine gummies-BM-CPC-600,spCampaigns,US,INNERBRIGHTNESS,spCampaigns_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:12
31195,2026-04-21 01:59:12.493253,2026-04-21 01:59:12.493253,2026-04-10,149.95,1.515411824153613,7,179.94,239.92,,179.94,0,5,ENABLED,6,700.0,8,6,3.52,8,391617266091470,0.5558300395256917,0,,65.98866288762922,8,0,USD,,6,8,manual,179.94,0.31,0,209.93,0,6,158.32,5,DAILY_BUDGET,7,6,158.32,Amazon,239.92,239.92,8096,6,8,8,45,Inner-SP-KW-Creatine Gummies-creatine gummies-BM-CPC-600,spCampaigns,US,INNERBRIGHTNESS,spCampaigns_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:12
31210,2026-04-21 01:59:12.493253,2026-04-21 01:59:12.493253,2026-04-04,119.96,3.3042280677592615,6,149.95,239.92,,149.95,0,4,ENABLED,5,100.0,8,5,3.03,8,313950625346433,0.6818181818181818,0,,30.264254751583863,8,0,USD,,5,8,manual,149.95,0.22,0,179.94,0,5,72.61,4,DAILY_BUDGET,6,5,72.61,Amazon,239.92,239.92,3520,5,8,8,24,Inner-SP-KW-Creatine Gummies-creatine-BM-CPC-70,spCampaigns,US,INNERBRIGHTNESS,spCampaigns_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:12
31211,2026-04-21 01:59:12.493253,2026-04-21 01:59:12.493253,2026-04-05,0.0,0.5517939282428702,0,29.99,29.99,,29.99,0,0,ENABLED,1,100.0,1,1,3.2,1,313950625346433,0.3875085479826761,0,,181.2270756918973,1,0,USD,,1,1,manual,29.99,0.22,0,0.0,0,1,54.35,0,DAILY_BUDGET,0,1,54.35,Amazon,29.99,29.99,4387,1,1,1,17,Inner-SP-KW-Creatine Gummies-creatine-BM-CPC-70,spCampaigns,US,INNERBRIGHTNESS,spCampaigns_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:12
31212,2026-04-21 01:59:12.493253,2026-04-21 01:59:12.493253,2026-04-06,269.91,2.345167344385361,9,299.9,299.9,,299.9,0,9,ENABLED,8,100.0,8,10,3.2,10,313950625346433,0.7858546168958742,0,,42.640880293431145,10,0,USD,,10,10,manual,299.9,0.23,0,269.91,0,8,127.88,7,DAILY_BUDGET,7,10,127.88,Amazon,299.9,299.9,5090,8,8,8,40,Inner-SP-KW-Creatine Gummies-creatine-BM-CPC-70,spCampaigns,US,INNERBRIGHTNESS,spCampaigns_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:12
31213,2026-04-21 01:59:12.493253,2026-04-21 01:59:12.493253,2026-04-07,89.97,1.7040538238800886,5,110.12,179.94,,110.12,0,3,ENABLED,3,100.0,6,4,3.09,7,313950625346433,0.7794871794871795,0,,58.68359238342745,7,0,USD,,4,6,manual,89.97,0.17,0,149.95,0,4,117.42,3,DAILY_BUDGET,5,3,117.42,Amazon,200.09,200.09,4875,4,7,7,38,Inner-SP-KW-Creatine Gummies-creatine-BM-CPC-70,spCampaigns,US,INNERBRIGHTNESS,spCampaigns_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:12
31214,2026-04-21 01:59:12.493253,2026-04-21 01:59:12.493253,2026-04-08,59.98,0.765832482124617,2,59.98,59.98,,59.98,0,2,ENABLED,2,100.0,2,2,3.41,2,313950625346433,0.5530175522962251,0,,130.5768589529843,2,0,USD,,2,2,manual,59.98,0.22,0,59.98,0,2,78.32,2,DAILY_BUDGET,2,2,78.32,Amazon,59.98,59.98,4159,2,2,2,23,Inner-SP-KW-Creatine Gummies-creatine-BM-CPC-70,spCampaigns,US,INNERBRIGHTNESS,spCampaigns_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:12
31215,2026-04-21 01:59:12.493253,2026-04-21 01:59:12.493253,2026-04-09,149.95,1.5206625538747571,6,149.95,179.94,,149.95,0,5,ENABLED,5,100.0,6,5,3.11,6,313950625346433,0.3003240338259701,0,,65.76080915860842,6,0,USD,,5,6,manual,149.95,0.26,0,179.94,0,5,118.33,5,DAILY_BUDGET,6,5,118.33,Amazon,179.94,179.94,12653,5,6,6,38,Inner-SP-KW-Creatine Gummies-creatine-BM-CPC-70,spCampaigns,US,INNERBRIGHTNESS,spCampaigns_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:12
31216,2026-04-21 01:59:12.493253,2026-04-21 01:59:12.493253,2026-04-10,59.98,1.2576181157394464,2,59.98,89.97,,59.98,0,2,ENABLED,2,100.0,3,2,2.98,3,313950625346433,0.1682439537329127,0,,79.51539402022897,3,0,USD,,2,3,manual,59.98,0.2,0,59.98,0,2,71.54,2,DAILY_BUDGET,2,2,71.54,Amazon,89.97,89.97,14265,2,3,3,24,Inner-SP-KW-Creatine Gummies-creatine-BM-CPC-70,spCampaigns,US,INNERBRIGHTNESS,spCampaigns_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:12
31231,2026-04-21 01:59:12.493253,2026-04-21 01:59:12.493253,2026-04-04,67.77,1.1724913494809688,3,67.77,67.77,,67.77,0,3,ENABLED,3,40.0,3,3,3.04,3,467019307309442,1.532258064516129,0,,85.28847572672274,3,0,USD,,3,3,manual,67.77,1.3,0,67.77,0,3,57.8,3,DAILY_BUDGET,3,3,57.8,Amazon,67.77,67.77,1240,3,3,3,19,IB-SP-KW-inositol-inositol supplement for women-EM-2w,spCampaigns,US,INNERBRIGHTNESS,spCampaigns_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:12
31232,2026-04-21 01:59:12.493253,2026-04-21 01:59:12.493253,2026-04-05,90.36,1.0834532374100718,4,90.36,90.36,,90.36,0,4,ENABLED,4,40.0,4,4,3.09,4,467019307309442,2.111024237685692,0,,92.29747675962815,4,0,USD,,4,4,manual,90.36,0.89,0,90.36,0,4,83.4,4,DAILY_BUDGET,4,4,83.4,Amazon,90.36,90.36,1279,4,4,4,27,IB-SP-KW-inositol-inositol supplement for women-EM-2w,spCampaigns,US,INNERBRIGHTNESS,spCampaigns_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:12
31233,2026-04-21 01:59:12.493253,2026-04-21 01:59:12.493253,2026-04-06,0.0,0.3494199535962877,0,22.59,22.59,,22.59,0,0,ENABLED,1,40.0,1,1,2.94,1,467019307309442,1.096163428001993,0,,286.18857901726426,1,0,USD,,1,1,manual,22.59,1.51,0,0.0,0,1,64.65,0,DAILY_BUDGET,0,1,64.65,Amazon,22.59,22.59,2007,1,1,1,22,IB-SP-KW-inositol-inositol supplement for women-EM-2w,spCampaigns,US,INNERBRIGHTNESS,spCampaigns_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:12
31234,2026-04-21 01:59:12.493253,2026-04-21 01:59:12.493253,2026-04-07,90.36,1.348817769285885,4,112.95,90.36,,112.95,0,4,ENABLED,4,40.0,4,5,3.1,5,467019307309442,1.8072289156626504,0,,74.13899955732624,5,0,USD,,5,4,manual,90.36,0.84,0,90.36,0,5,83.74,4,DAILY_BUDGET,4,4,83.74,Amazon,112.95,112.95,1494,5,5,5,27,IB-SP-KW-inositol-inositol supplement for women-EM-2w,spCampaigns,US,INNERBRIGHTNESS,spCampaigns_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:12
31235,2026-04-21 01:59:12.493253,2026-04-21 01:59:12.493253,2026-04-08,22.59,1.0315068493150685,1,45.18,45.18,,45.18,0,1,ENABLED,2,40.0,2,2,2.92,2,467019307309442,1.0033444816053512,0,,96.94555112881805,2,0,USD,,2,2,manual,45.18,0.5,0,22.59,0,2,43.8,1,DAILY_BUDGET,1,2,43.8,Amazon,45.18,45.18,1495,2,2,2,15,IB-SP-KW-inositol-inositol supplement for women-EM-2w,spCampaigns,US,INNERBRIGHTNESS,spCampaigns_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:12
31236,2026-04-21 01:59:12.493253,2026-04-21 01:59:12.493253,2026-04-09,45.18,0.5444029401132667,2,45.18,45.18,,45.18,0,2,ENABLED,2,40.0,2,2,3.07,2,467019307309442,1.530612244897959,0,,183.68747233289065,2,0,USD,,2,2,manual,45.18,1.63,0,45.18,0,2,82.99,2,DAILY_BUDGET,2,2,82.99,Amazon,45.18,45.18,1764,2,2,2,27,IB-SP-KW-inositol-inositol supplement for women-EM-2w,spCampaigns,US,INNERBRIGHTNESS,spCampaigns_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:12
31237,2026-04-21 01:59:12.493253,2026-04-21 01:59:12.493253,2026-04-10,45.18,0.8087112171837708,2,67.77,67.77,,67.77,0,2,ENABLED,3,40.0,3,3,3.1,3,467019307309442,1.6004742145820983,0,,123.65353401209975,3,0,USD,,3,3,manual,67.77,2.88,0,45.18,0,3,83.8,2,DAILY_BUDGET,2,3,83.8,Amazon,67.77,67.77,1687,3,3,3,27,IB-SP-KW-inositol-inositol supplement for women-EM-2w,spCampaigns,US,INNERBRIGHTNESS,spCampaigns_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:12
31252,2026-04-21 01:59:12.493253,2026-04-21 01:59:12.493253,2026-04-04,389.87,2.1382291341740562,15,419.86,479.84,,440.01,0,13,ENABLED,14,300.0,16,15,4.68,16,427396974780100,0.7896035532159895,0,,46.76767255751918,17,0,USD,,14,16,manual,419.86,0.48,0,449.85,0,14,224.41,13,DAILY_BUDGET,15,14,224.41,Amazon,479.84,499.99,6079,15,16,17,48,Inner-SP-KW-Creatine Gummies-creatine-EM-CPC-60,spCampaigns,US,INNERBRIGHTNESS,spCampaigns_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:12
31253,2026-04-21 01:59:12.493253,2026-04-21 01:59:12.493253,2026-04-05,389.87,1.7198335167859107,13,499.99,479.84,,499.99,0,13,ENABLED,16,300.0,16,17,4.54,17,427396974780100,0.6481012658227848,0,,58.145162903258075,17,0,USD,,17,16,manual,479.84,0.83,0,389.87,0,17,290.72,13,DAILY_BUDGET,13,16,290.72,Amazon,499.99,499.99,9875,17,17,17,64,Inner-SP-KW-Creatine Gummies-creatine-EM-CPC-60,spCampaigns,US,INNERBRIGHTNESS,spCampaigns_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:12
31254,2026-04-21 01:59:12.493253,2026-04-21 01:59:12.493253,2026-04-06,449.85,1.5065190090192944,21,479.84,659.78,,479.84,0,15,ENABLED,16,300.0,22,16,5.03,22,427396974780100,0.8522727272727272,0,,66.37818666828336,22,0,USD,,16,22,manual,479.84,1.21,0,629.79,0,16,437.95,15,DAILY_BUDGET,21,16,437.95,Amazon,659.78,659.78,10208,16,22,22,87,Inner-SP-KW-Creatine Gummies-creatine-EM-CPC-60,spCampaigns,US,INNERBRIGHTNESS,spCampaigns_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:12
31255,2026-04-21 01:59:12.493253,2026-04-21 01:59:12.493253,2026-04-07,209.93,0.9706468157147836,11,269.91,359.88,,269.91,0,7,ENABLED,8,300.0,12,9,4.67,13,427396974780100,0.7431731766332527,0,,103.02408495139406,13,0,USD,,9,12,manual,239.92,0.93,0,329.89,0,9,401.66,7,DAILY_BUDGET,11,8,401.66,Amazon,389.87,389.87,11572,9,13,13,86,Inner-SP-KW-Creatine Gummies-creatine-EM-CPC-60,spCampaigns,US,INNERBRIGHTNESS,spCampaigns_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:12
31256,2026-04-21 01:59:12.493253,2026-04-21 01:59:12.493253,2026-04-08,539.82,1.9153054457026355,23,599.8,779.74,,599.8,0,18,ENABLED,20,300.0,26,20,4.96,26,427396974780100,0.7998439328911432,0,,52.2109934080591,26,0,USD,,20,26,manual,599.8,0.97,0,689.77,0,20,407.11,18,DAILY_BUDGET,23,20,407.11,Amazon,779.74,779.74,10252,20,26,26,82,Inner-SP-KW-Creatine Gummies-creatine-EM-CPC-60,spCampaigns,US,INNERBRIGHTNESS,spCampaigns_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:12
31257,2026-04-21 01:59:12.493253,2026-04-21 01:59:12.493253,2026-04-09,509.83,1.4560019419832504,20,509.83,599.8,,509.83,0,17,ENABLED,16,300.0,19,17,5.02,20,427396974780100,0.616634080312829,0,,68.6812270756919,20,0,USD,,17,20,manual,509.83,1.45,0,599.8,0,16,411.95,16,DAILY_BUDGET,19,17,411.95,Amazon,599.8,599.8,13298,16,19,19,82,Inner-SP-KW-Creatine Gummies-creatine-EM-CPC-60,spCampaigns,US,INNERBRIGHTNESS,spCampaigns_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:12
31258,2026-04-21 01:59:12.493253,2026-04-21 01:59:12.493253,2026-04-10,359.88,1.21028592308395,16,389.87,509.83,,389.87,0,12,ENABLED,13,300.0,17,13,4.87,18,427396974780100,0.8254608823259654,0,,82.62510378141747,18,0,USD,,13,17,manual,389.87,1.14,0,479.84,0,13,437.88,12,DAILY_BUDGET,16,13,437.88,Amazon,529.96,529.96,10903,13,18,18,90,Inner-SP-KW-Creatine Gummies-creatine-EM-CPC-60,spCampaigns,US,INNERBRIGHTNESS,spCampaigns_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:12
31626,2026-04-21 01:59:12.493253,2026-04-21 01:59:12.493253,2026-04-13,78.16,1.1229885057471265,4,78.16,78.16,,78.16,0,4,ENABLED,4,20.0,4,4,4.35,4,36760962650554,0.6688963210702341,0,,89.04810644831115,4,0,USD,,4,4,legacy,78.16,4.09,0,78.16,0,4,69.6,4,DAILY_BUDGET,4,4,69.6,Amazon,78.16,78.16,2392,4,4,4,16,Inner-SP-KW-VB-b complex vitamins-EM-1W,spCampaigns,US,INNERBRIGHTNESS,spCampaigns_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:12
31275,2026-04-21 01:59:12.493253,2026-04-21 01:59:12.493253,2026-04-04,0.0,0.0,0,0.0,0.0,,0.0,0,0,ENABLED,0,150.0,0,0,3.63,0,486037133623874,3.7037037037037033,0,,nan,0,0,USD,,0,0,manual,0.0,0.03,0,0.0,0,0,3.63,0,DAILY_BUDGET,0,0,3.63,Amazon,0.0,0.0,27,0,0,0,1,Inner-SP-KW-Berberine Capsules-EM-berberine with ceylon cinnamon-1w,spCampaigns,US,INNERBRIGHTNESS,spCampaigns_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:12
31276,2026-04-21 01:59:12.493253,2026-04-21 01:59:12.493253,2026-04-05,0.0,0.0,0,0.0,0.0,,0.0,0,0,ENABLED,0,150.0,0,0,3.61,0,486037133623874,2.2222222222222223,0,,nan,0,0,USD,,0,0,manual,0.0,0.03,0,0.0,0,0,3.61,0,DAILY_BUDGET,0,0,3.61,Amazon,0.0,0.0,45,0,0,0,1,Inner-SP-KW-Berberine Capsules-EM-berberine with ceylon cinnamon-1w,spCampaigns,US,INNERBRIGHTNESS,spCampaigns_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:12
31277,2026-04-21 01:59:12.493253,2026-04-21 01:59:12.493253,2026-04-06,0.0,0.0,0,0.0,0.0,,0.0,0,0,ENABLED,0,150.0,0,0,3.63,0,486037133623874,0.3597122302158274,0,,nan,0,0,USD,,0,0,manual,0.0,0.11,0,0.0,0,0,3.63,0,DAILY_BUDGET,0,0,3.63,Amazon,0.0,0.0,278,0,0,0,1,Inner-SP-KW-Berberine Capsules-EM-berberine with ceylon cinnamon-1w,spCampaigns,US,INNERBRIGHTNESS,spCampaigns_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:12
31278,2026-04-21 01:59:12.493253,2026-04-21 01:59:12.493253,2026-04-07,0.0,0.0,0,0.0,0.0,,0.0,0,0,ENABLED,0,150.0,0,0,3.63,0,486037133623874,2.7777777777777777,0,,nan,0,0,USD,,0,0,manual,0.0,0.03,0,0.0,0,0,3.63,0,DAILY_BUDGET,0,0,3.63,Amazon,0.0,0.0,36,0,0,0,1,Inner-SP-KW-Berberine Capsules-EM-berberine with ceylon cinnamon-1w,spCampaigns,US,INNERBRIGHTNESS,spCampaigns_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:12
31279,2026-04-21 01:59:12.493253,2026-04-21 01:59:12.493253,2026-04-08,0.0,0.0,0,0.0,0.0,,0.0,0,0,ENABLED,0,150.0,0,0,3.63,0,486037133623874,0.4132231404958678,0,,nan,0,0,USD,,0,0,manual,0.0,0.11,0,0.0,0,0,3.63,0,DAILY_BUDGET,0,0,3.63,Amazon,0.0,0.0,242,0,0,0,1,Inner-SP-KW-Berberine Capsules-EM-berberine with ceylon cinnamon-1w,spCampaigns,US,INNERBRIGHTNESS,spCampaigns_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:12
31280,2026-04-21 01:59:12.493253,2026-04-21 01:59:12.493253,2026-04-09,0.0,0.0,0,0.0,0.0,,0.0,0,0,ENABLED,0,150.0,0,0,3.63,0,486037133623874,0.5847953216374269,0,,nan,0,0,USD,,0,0,manual,0.0,0.35,0,0.0,0,0,3.63,0,DAILY_BUDGET,0,0,3.63,Amazon,0.0,0.0,171,0,0,0,1,Inner-SP-KW-Berberine Capsules-EM-berberine with ceylon cinnamon-1w,spCampaigns,US,INNERBRIGHTNESS,spCampaigns_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:12
31281,2026-04-21 01:59:12.493253,2026-04-21 01:59:12.493253,2026-04-10,0.0,0.0,0,0.0,0.0,,0.0,0,0,ENABLED,0,150.0,0,0,3.62,0,486037133623874,0.3448275862068966,0,,nan,0,0,USD,,0,0,manual,0.0,0.42,0,0.0,0,0,3.62,0,DAILY_BUDGET,0,0,3.62,Amazon,0.0,0.0,290,0,0,0,1,Inner-SP-KW-Berberine Capsules-EM-berberine with ceylon cinnamon-1w,spCampaigns,US,INNERBRIGHTNESS,spCampaigns_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:12
31296,2026-04-21 01:59:12.493253,2026-04-21 01:59:12.493253,2026-04-04,179.91,1.0381923163768911,13,213.89,307.86,,213.89,0,9,PAUSED,10,100.0,14,11,3.26,15,298402294383592,1.1165961448048896,0,,96.32126767127544,15,0,USD,,11,14,manual,199.9,0.5,0,287.87,0,11,310.01,9,DAILY_BUDGET,13,10,310.01,Amazon,321.85,321.85,8508,11,15,15,95,Inner-SP-KW-gumm-magnesium glycinate-EM-54,spCampaigns,US,INNERBRIGHTNESS,spCampaigns_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:12
