id,created_at,updated_at,date,attributed_sales_same_sku1d,roas_clicks14d,units_sold_clicks1d,match_type,attributed_sales_same_sku14d,units_sold_other_sku14d,sales7d,sales_other_sku14d,attributed_sales_same_sku30d,kindle_edition_normalized_pages_royalties14d,search_term,units_sold_same_sku1d,campaign_status,keyword,sales_other_sku7d,purchases_same_sku7d,campaign_budget_amount,purchases7d,units_sold_same_sku30d,cost_per_click,units_sold_clicks14d,ad_group_name,campaign_id,click_through_rate,purchase_click_rate14d,kindle_edition_normalized_pages_read14d,acos_clicks14d,units_sold_clicks30d,qualified_borrows,portfolio_id,campaign_budget_currency_code,roas_clicks7d,units_sold_same_sku14d,units_sold_clicks7d,keyword_id,attributed_sales_same_sku7d,royalty_qualified_borrows,sales1d,ad_group_id,add_to_list,keyword_bid,targeting,purchases_same_sku14d,units_sold_other_sku7d,spend,purchases_same_sku1d,campaign_budget_type,keyword_type,purchases1d,units_sold_same_sku7d,cost,retailer,sales14d,acos_clicks7d,sales30d,impressions,purchases_same_sku30d,purchases14d,purchases30d,clicks,campaign_name,report_type_request,country_code_request,customer_request,file_name_request,parse_time_request
219462,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-06,0.0,0.3494199535962877,0,EXACT,22.59,0,22.59,0.0,22.59,0,inositol supplement for women,0,ENABLED,inositol supplement for women,0.0,1,40.0,1,1,2.94,1,IB-SP-KW-inositol-inositol supplement for women-EM-2w,467019307309442,1.097804391217565,4.545454545454546,0,286.18857901726426,1,0,209298027301784.0,USD,0.3494199535962877,1,1,350691199184379,22.59,0,0.0,364613545350368,0,1.0,inositol supplement for women,1,0,64.65,0,DAILY_BUDGET,EXACT,0,1,64.65,Amazon,22.59,286.18857901726426,22.59,2004,1,1,1,22,IB-SP-KW-inositol-inositol supplement for women-EM-2w,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
219463,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-07,90.36,1.348817769285885,4,EXACT,112.95,0,90.36,0.0,112.95,0,inositol supplement for women,4,ENABLED,inositol supplement for women,0.0,4,40.0,4,5,3.1,5,IB-SP-KW-inositol-inositol supplement for women-EM-2w,467019307309442,1.8145161290322582,18.51851851851852,0,74.13899955732624,5,0,209298027301784.0,USD,1.079054215428708,5,4,350691199184379,90.36,0,90.36,364613545350368,0,1.0,inositol supplement for women,5,0,83.74,4,DAILY_BUDGET,EXACT,4,4,83.74,Amazon,112.95,92.67374944665781,112.95,1488,5,5,5,27,IB-SP-KW-inositol-inositol supplement for women-EM-2w,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
219464,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-08,22.59,1.0315068493150685,1,EXACT,45.18,0,45.18,0.0,45.18,0,inositol supplement for women,1,ENABLED,inositol supplement for women,0.0,2,40.0,2,2,2.92,2,IB-SP-KW-inositol-inositol supplement for women-EM-2w,467019307309442,1.0060362173038229,13.333333333333334,0,96.94555112881805,2,0,209298027301784.0,USD,1.0315068493150685,2,2,350691199184379,45.18,0,22.59,364613545350368,0,1.0,inositol supplement for women,2,0,43.8,1,DAILY_BUDGET,EXACT,1,2,43.8,Amazon,45.18,96.94555112881805,45.18,1491,2,2,2,15,IB-SP-KW-inositol-inositol supplement for women-EM-2w,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
219465,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-09,45.18,0.5444029401132667,2,EXACT,45.18,0,45.18,0.0,45.18,0,inositol supplement for women,2,ENABLED,inositol supplement for women,0.0,2,40.0,2,2,3.07,2,IB-SP-KW-inositol-inositol supplement for women-EM-2w,467019307309442,1.532349602724177,7.4074074074074066,0,183.68747233289065,2,0,209298027301784.0,USD,0.5444029401132667,2,2,350691199184379,45.18,0,45.18,364613545350368,0,1.0,inositol supplement for women,2,0,82.99,2,DAILY_BUDGET,EXACT,2,2,82.99,Amazon,45.18,183.68747233289065,45.18,1762,2,2,2,27,IB-SP-KW-inositol-inositol supplement for women-EM-2w,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
219466,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-10,45.18,0.8087112171837708,2,EXACT,67.77,0,67.77,0.0,67.77,0,inositol supplement for women,2,ENABLED,inositol supplement for women,0.0,3,40.0,3,3,3.1,3,IB-SP-KW-inositol-inositol supplement for women-EM-2w,467019307309442,1.601423487544484,11.11111111111111,0,123.65353401209975,3,0,209298027301784.0,USD,0.8087112171837708,3,3,350691199184379,67.77,0,45.18,364613545350368,0,1.0,inositol supplement for women,3,0,83.8,2,DAILY_BUDGET,EXACT,2,3,83.8,Amazon,67.77,123.65353401209975,67.77,1686,3,3,3,27,IB-SP-KW-inositol-inositol supplement for women-EM-2w,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
219471,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-08,0.0,0.0,0,BROAD,0.0,0,0.0,0.0,0.0,0,jack factory creatine gummies,0,ENABLED,creatine gummies,0.0,0,700.0,0,0,3.6,0,Inner-SP-KW-Creatine Gummies-creatine gummies-BM-CPC-600,391617266091470,50.0,0.0,0,nan,0,0,197748004457307.0,USD,0.0,0,0,402815703536000,0.0,0,0.0,425782617077083,0,1.5,creatine gummies,0,0,3.6,0,DAILY_BUDGET,BROAD,0,0,3.6,Amazon,0.0,nan,0.0,2,0,0,0,1,Inner-SP-KW-Creatine Gummies-creatine gummies-BM-CPC-600,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
219473,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-07,0.0,0.0,0,PHRASE,0.0,0,0.0,0.0,0.0,0,jaenfw magnesium glycinate gummies,0,ENABLED,magnesium glycinate,0.0,0,1.0,0,0,3.5,0,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,399896724869227,25.0,0.0,0,nan,0,0,269179459475581.0,USD,0.0,0,0,369202946261989,0.0,0,0.0,423666555472075,0,1.0,magnesium glycinate,0,0,3.5,0,DAILY_BUDGET,PHRASE,0,0,3.5,Amazon,0.0,nan,0.0,4,0,0,0,1,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
219475,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-07,0.0,0.0,0,BROAD,0.0,0,0.0,0.0,0.0,0,java creatine gummies,0,ENABLED,creatine gummies,0.0,0,700.0,0,0,4.5,0,Inner-SP-KW-Creatine Gummies-creatine gummies-BM-CPC-600,391617266091470,100.0,0.0,0,nan,0,0,197748004457307.0,USD,0.0,0,0,402815703536000,0.0,0,0.0,425782617077083,0,1.5,creatine gummies,0,0,4.5,0,DAILY_BUDGET,BROAD,0,0,4.5,Amazon,0.0,nan,0.0,1,0,0,0,1,Inner-SP-KW-Creatine Gummies-creatine gummies-BM-CPC-600,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
219476,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-08,0.0,0.0,0,BROAD,0.0,0,0.0,0.0,0.0,0,java lemon sugar free gummies creatine monohydrate,0,ENABLED,creatine,0.0,0,100.0,0,0,4.25,0,Inner-SP-KW-Creatine Gummies-creatine-BM-CPC-70,313950625346433,12.5,0.0,0,nan,0,0,197748004457307.0,USD,0.0,0,0,407556257369922,0.0,0,0.0,343251949063559,0,1.7,creatine,0,0,4.25,0,DAILY_BUDGET,BROAD,0,0,4.25,Amazon,0.0,nan,0.0,8,0,0,0,1,Inner-SP-KW-Creatine Gummies-creatine-BM-CPC-70,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
219483,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-09,0.0,0.0,0,PHRASE,0.0,0,0.0,0.0,0.0,0,just ingredients methylated b complex vitamins,0,ENABLED,methylated b complex,0.0,0,145.0,0,0,4.79,0,Inner-SP-KW-VB-vitamin b complex-PM,57298629983623,100.0,0.0,0,nan,0,0,128011262266839.0,USD,0.0,0,0,312470611589223,0.0,0,0.0,308862798962255,0,1.3,methylated b complex,0,0,4.79,0,DAILY_BUDGET,PHRASE,0,0,4.79,Amazon,0.0,nan,0.0,1,0,0,0,1,Inner-SP-KW-VB-vitamin b complex-PM-3K,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
219484,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-05,0.0,0.0,0,BROAD,0.0,0,0.0,0.0,0.0,0,just this creatine gummies,0,ENABLED,creatine gummies,0.0,0,700.0,0,0,3.6,0,Inner-SP-KW-Creatine Gummies-creatine gummies-BM-CPC-600,391617266091470,100.0,0.0,0,nan,0,0,197748004457307.0,USD,0.0,0,0,402815703536000,0.0,0,0.0,425782617077083,0,1.5,creatine gummies,0,0,3.6,0,DAILY_BUDGET,BROAD,0,0,3.6,Amazon,0.0,nan,0.0,1,0,0,0,1,Inner-SP-KW-Creatine Gummies-creatine gummies-BM-CPC-600,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
219487,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-06,0.0,0.0,0,PHRASE,0.0,0,0.0,0.0,0.0,0,k2 mk7 d3 magnesium glycinate vitamin supplement,0,ENABLED,magnesium glycinate,0.0,0,1.0,0,0,2.5,0,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,399896724869227,100.0,0.0,0,nan,0,0,269179459475581.0,USD,0.0,0,0,369202946261989,0.0,0,0.0,423666555472075,0,1.0,magnesium glycinate,0,0,2.5,0,DAILY_BUDGET,PHRASE,0,0,2.5,Amazon,0.0,nan,0.0,1,0,0,0,1,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
219488,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-08,0.0,0.0,0,BROAD,0.0,0,0.0,0.0,0.0,0,k2 organics berberine with ceylon cinnamon,0,ENABLED,berberine with ceylon cinnamon,0.0,0,1.0,0,0,1.26,0,Inner-SP-KW-Berberine Capsules-BM-berberine with ceylon cinnamon-1w,181887194239676,2.5,0.0,0,nan,0,0,189812334889736.0,USD,0.0,0,0,504352428734953,0.0,0,0.0,382442285328166,0,1.5,berberine with ceylon cinnamon,0,0,1.26,0,DAILY_BUDGET,BROAD,0,0,1.26,Amazon,0.0,nan,0.0,40,0,0,0,1,Inner-SP-KW-Berberine Capsules-BM-berberine with ceylon cinnamon-1w,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
219493,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-07,0.0,0.0,0,BROAD,0.0,0,0.0,0.0,0.0,0,keto creatine gummies,0,ENABLED,creatine gummies,0.0,0,700.0,0,0,4.05,0,Inner-SP-KW-Creatine Gummies-creatine gummies-BM-CPC-600,391617266091470,40.0,0.0,0,nan,0,0,197748004457307.0,USD,0.0,0,0,402815703536000,0.0,0,0.0,425782617077083,0,1.5,creatine gummies,0,0,8.1,0,DAILY_BUDGET,BROAD,0,0,8.1,Amazon,0.0,nan,0.0,5,0,0,0,2,Inner-SP-KW-Creatine Gummies-creatine gummies-BM-CPC-600,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
219497,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-09,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,0,kids magnesium,0,ENABLED,close-match,0.0,0,300.0,0,0,2.3,0,Inner-SP-Auto-gumm-magnesium-CPC-New,31526300125663,2.083333333333333,0.0,0,nan,0,0,269179459475581.0,USD,0.0,0,0,348012246532570,0.0,0,0.0,343806971340416,0,1.0,close-match,0,0,2.3,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,2.3,Amazon,0.0,nan,0.0,48,0,0,0,1,Inner-SP-Auto-gumm-magnesium-CPC-New,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
219498,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-05,19.99,5.727793696275071,1,TARGETING_EXPRESSION_PREDEFINED,19.99,0,19.99,0.0,19.99,0,kids magnesium for sleep,1,ENABLED,close-match,0.0,1,1300.0,1,1,3.49,1,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,558606714617685,5.263157894736842,100.0,0,17.458729364682345,1,0,269179459475581.0,USD,5.727793696275071,1,1,551282443934041,19.99,0,19.99,285469202359062,0,1.0,close-match,1,0,3.49,1,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,1,1,3.49,Amazon,19.99,17.458729364682345,19.99,19,1,1,1,1,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
219499,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-07,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,0,kids magnesium for sleep,0,ENABLED,close-match,0.0,0,1300.0,0,0,3.0,0,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,558606714617685,3.0303030303030303,0.0,0,nan,0,0,269179459475581.0,USD,0.0,0,0,551282443934041,0.0,0,0.0,285469202359062,0,1.0,close-match,0,0,3.0,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,3.0,Amazon,0.0,nan,0.0,33,0,0,0,1,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
219503,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-06,19.99,6.663333333333333,1,TARGETING_EXPRESSION_PREDEFINED,19.99,0,19.99,0.0,19.99,0,kids magnesium glycinate,1,ENABLED,close-match,0.0,1,1300.0,1,1,3.0,1,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,558606714617685,2.3255813953488373,100.0,0,15.007503751875939,1,0,269179459475581.0,USD,6.663333333333333,1,1,551282443934041,19.99,0,19.99,285469202359062,0,1.0,close-match,1,0,3.0,1,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,1,1,3.0,Amazon,19.99,15.007503751875939,19.99,43,1,1,1,1,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
219504,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-07,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,0,kids magnesium glycinate,0,ENABLED,close-match,0.0,0,1300.0,0,0,3.0,0,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,558606714617685,0.9174311926605505,0.0,0,nan,0,0,269179459475581.0,USD,0.0,0,0,551282443934041,0.0,0,0.0,285469202359062,0,1.0,close-match,0,0,3.0,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,3.0,Amazon,0.0,nan,0.0,109,0,0,0,1,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
219505,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-08,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,0,kids magnesium glycinate,0,ENABLED,close-match,0.0,0,1300.0,0,0,3.0,0,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,558606714617685,1.5384615384615385,0.0,0,nan,0,0,269179459475581.0,USD,0.0,0,0,551282443934041,0.0,0,0.0,285469202359062,0,1.0,close-match,0,0,3.0,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,3.0,Amazon,0.0,nan,0.0,65,0,0,0,1,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
219506,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-09,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,0,kids magnesium glycinate,0,ENABLED,close-match,0.0,0,1300.0,0,0,2.8,0,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,558606714617685,1.9801980198019802,0.0,0,nan,0,0,269179459475581.0,USD,0.0,0,0,551282443934041,0.0,0,0.0,285469202359062,0,1.0,close-match,0,0,5.6,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,5.6,Amazon,0.0,nan,0.0,101,0,0,0,2,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
219507,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-07,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,0,kids magnesium glycinate gummies,0,ENABLED,close-match,0.0,0,1300.0,0,0,3.7,0,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,558606714617685,5.0,0.0,0,nan,0,0,269179459475581.0,USD,0.0,0,0,551282443934041,0.0,0,0.0,285469202359062,0,1.0,close-match,0,0,3.7,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,3.7,Amazon,0.0,nan,0.0,20,0,0,0,1,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
219508,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-09,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,0,kids magnesium glycinate gummies,0,ENABLED,close-match,0.0,0,1300.0,0,0,3.6,0,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,558606714617685,4.166666666666666,0.0,0,nan,0,0,269179459475581.0,USD,0.0,0,0,551282443934041,0.0,0,0.0,285469202359062,0,1.0,close-match,0,0,3.6,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,3.6,Amazon,0.0,nan,0.0,24,0,0,0,1,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
219511,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-07,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,0,kids magnesium gummies,0,ENABLED,close-match,0.0,0,1300.0,0,0,3.0,0,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,558606714617685,3.8461538461538463,0.0,0,nan,0,0,269179459475581.0,USD,0.0,0,0,551282443934041,0.0,0,0.0,285469202359062,0,1.0,close-match,0,0,3.0,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,3.0,Amazon,0.0,nan,0.0,26,0,0,0,1,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
219512,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-09,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,0,kids magnesium gummies,0,ENABLED,close-match,0.0,0,1300.0,0,0,2.69,0,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,558606714617685,2.7777777777777777,0.0,0,nan,0,0,269179459475581.0,USD,0.0,0,0,551282443934041,0.0,0,0.0,285469202359062,0,1.0,close-match,0,0,2.69,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,2.69,Amazon,0.0,nan,0.0,36,0,0,0,1,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
219513,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-10,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,0,kids magnesium gummies,0,ENABLED,close-match,0.0,0,300.0,0,0,2.3,0,Inner-SP-Auto-gumm-magnesium-CPC-New,31526300125663,14.285714285714285,0.0,0,nan,0,0,269179459475581.0,USD,0.0,0,0,348012246532570,0.0,0,0.0,343806971340416,0,1.0,close-match,0,0,2.3,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,2.3,Amazon,0.0,nan,0.0,7,0,0,0,1,Inner-SP-Auto-gumm-magnesium-CPC-New,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
219515,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-08,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,0,kids magnesium sleep,0,ENABLED,close-match,0.0,0,1300.0,0,0,3.0,0,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,558606714617685,10.0,0.0,0,nan,0,0,269179459475581.0,USD,0.0,0,0,551282443934041,0.0,0,0.0,285469202359062,0,1.0,close-match,0,0,3.0,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,3.0,Amazon,0.0,nan,0.0,10,0,0,0,1,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
219519,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-05,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,0,kids sleep gummies,0,ENABLED,close-match,0.0,0,1300.0,0,0,3.0,0,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,558606714617685,2.0,0.0,0,nan,0,0,269179459475581.0,USD,0.0,0,0,551282443934041,0.0,0,0.0,285469202359062,0,1.0,close-match,0,0,3.0,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,3.0,Amazon,0.0,nan,0.0,50,0,0,0,1,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
219520,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-08,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,0,kids sleep gummies,0,ENABLED,close-match,0.0,0,1300.0,0,0,3.0,0,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,558606714617685,1.3986013986013985,0.0,0,nan,0,0,269179459475581.0,USD,0.0,0,0,551282443934041,0.0,0,0.0,285469202359062,0,1.0,close-match,0,0,6.0,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,6.0,Amazon,0.0,nan,0.0,143,0,0,0,2,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
219521,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-10,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,0,kids sleep gummies,0,ENABLED,close-match,0.0,0,1300.0,0,0,2.8,0,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,558606714617685,10.0,0.0,0,nan,0,0,269179459475581.0,USD,0.0,0,0,551282443934041,0.0,0,0.0,285469202359062,0,1.0,close-match,0,0,2.8,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,2.8,Amazon,0.0,nan,0.0,10,0,0,0,1,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
219522,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-09,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,0,kids sleep gummies,0,ENABLED,close-match,0.0,0,300.0,0,0,2.3,0,Inner-SP-Auto-gumm-magnesium-CPC-New,31526300125663,3.3333333333333335,0.0,0,nan,0,0,269179459475581.0,USD,0.0,0,0,348012246532570,0.0,0,0.0,343806971340416,0,1.0,close-match,0,0,2.3,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,2.3,Amazon,0.0,nan,0.0,30,0,0,0,1,Inner-SP-Auto-gumm-magnesium-CPC-New,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
219525,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-08,0.0,0.0,0,PHRASE,0.0,0,0.0,0.0,0.0,0,kirkland magnesium glycinate,0,ENABLED,magnesium glycinate,0.0,0,1.0,0,0,2.5,0,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,399896724869227,9.090909090909092,0.0,0,nan,0,0,269179459475581.0,USD,0.0,0,0,369202946261989,0.0,0,0.0,423666555472075,0,1.0,magnesium glycinate,0,0,2.5,0,DAILY_BUDGET,PHRASE,0,0,2.5,Amazon,0.0,nan,0.0,11,0,0,0,1,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
