id,created_at,updated_at,date,attributed_sales_same_sku1d,roas_clicks14d,units_sold_clicks1d,match_type,attributed_sales_same_sku14d,sales7d,attributed_sales_same_sku30d,kindle_edition_normalized_pages_royalties14d,units_sold_same_sku1d,campaign_status,keyword,sales_other_sku7d,purchases_same_sku7d,campaign_budget_amount,purchases7d,units_sold_same_sku30d,cost_per_click,units_sold_clicks14d,ad_group_name,campaign_id,click_through_rate,kindle_edition_normalized_pages_read14d,acos_clicks14d,units_sold_clicks30d,qualified_borrows,portfolio_id,campaign_budget_currency_code,roas_clicks7d,units_sold_same_sku14d,units_sold_clicks7d,keyword_id,attributed_sales_same_sku7d,top_of_search_impression_share,royalty_qualified_borrows,sales1d,ad_group_id,add_to_list,keyword_bid,targeting,purchases_same_sku14d,units_sold_other_sku7d,purchases_same_sku1d,campaign_budget_type,ad_keyword_status,keyword_type,purchases1d,units_sold_same_sku7d,cost,retailer,sales14d,acos_clicks7d,sales30d,impressions,purchases_same_sku30d,purchases14d,purchases30d,clicks,campaign_name,report_type_request,country_code_request,customer_request,file_name_request,parse_time_request
40065,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-08,0.0,0.0,0,EXACT,0.0,0.0,0.0,0,0,PAUSED,magnesium complex for women,0.0,0,1.0,0,0,2.3,0,Inner-SP-KW-Complex-magnesium complex for women-EM-CPC-1k,345330397911117,0.21321961620469082,0,nan,0,0,18976432727508.0,USD,0.0,0,0,359120757312344,0.0,0.01,0,0.0,455241455675192,0,1.0,magnesium complex for women,0,0,0,DAILY_BUDGET,ENABLED,EXACT,0,0,4.6,Amazon,0.0,nan,0.0,938,0,0,0,2,Inner-SP-KW-Complex-magnesium complex for women-EM-CPC-1k,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
40066,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-09,0.0,0.0,0,EXACT,0.0,0.0,0.0,0,0,PAUSED,magnesium complex for women,0.0,0,1.0,0,0,2.3,0,Inner-SP-KW-Complex-magnesium complex for women-EM-CPC-1k,345330397911117,0.12484394506866417,0,nan,0,0,18976432727508.0,USD,0.0,0,0,359120757312344,0.0,0.0,0,0.0,455241455675192,0,1.0,magnesium complex for women,0,0,0,DAILY_BUDGET,ENABLED,EXACT,0,0,2.3,Amazon,0.0,nan,0.0,801,0,0,0,1,Inner-SP-KW-Complex-magnesium complex for women-EM-CPC-1k,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
40067,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-10,0.0,0.0,0,EXACT,0.0,0.0,0.0,0,0,PAUSED,magnesium complex for women,0.0,0,1.0,0,0,2.3,0,Inner-SP-KW-Complex-magnesium complex for women-EM-CPC-1k,345330397911117,0.39447731755424065,0,nan,0,0,18976432727508.0,USD,0.0,0,0,359120757312344,0.0,0.01,0,0.0,455241455675192,0,1.0,magnesium complex for women,0,0,0,DAILY_BUDGET,ENABLED,EXACT,0,0,9.2,Amazon,0.0,nan,0.0,1014,0,0,0,4,Inner-SP-KW-Complex-magnesium complex for women-EM-CPC-1k,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
40081,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-04,65.97,1.2734906616476038,3,TARGETING_EXPRESSION,87.96,87.96,87.96,0,3,ENABLED,"asin=""B0DBLHXG3Z""",0.0,3,180.0,3,4,3.14,4,Inner-SP-KW-Berberine Capsules-PAT,287272276943680,2.4043715846994536,0,78.5243292405639,4,0,189812334889736.0,USD,1.2734906616476038,4,4,522284620832806,87.96,13.87,0,65.97,301827846242541,0,1.0,"asin=""B0DBLHXG3Z""",3,0,2,DAILY_BUDGET,ENABLED,TARGETING_EXPRESSION,2,4,69.07,Amazon,87.96,78.5243292405639,87.96,915,3,3,3,22,Inner-SP-KW-Berberine Capsules-PAT,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
40082,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-05,109.95,2.4604752290728373,5,TARGETING_EXPRESSION,158.43,158.43,158.43,0,5,ENABLED,"asin=""B0DBLHXG3Z""",0.0,7,180.0,7,7,3.07,7,Inner-SP-KW-Berberine Capsules-PAT,287272276943680,2.0854021847070507,0,40.642555071640466,7,0,189812334889736.0,USD,2.4604752290728373,7,7,522284620832806,158.43,2.88,0,109.95,301827846242541,0,1.0,"asin=""B0DBLHXG3Z""",7,0,5,DAILY_BUDGET,ENABLED,TARGETING_EXPRESSION,5,7,64.39,Amazon,158.43,40.642555071640466,158.43,1007,7,7,7,21,Inner-SP-KW-Berberine Capsules-PAT,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
40083,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-06,65.97,1.1829475611350857,3,TARGETING_EXPRESSION,90.46,90.46,90.46,0,3,ENABLED,"asin=""B0DBLHXG3Z""",0.0,4,180.0,4,4,3.06,4,Inner-SP-KW-Berberine Capsules-PAT,287272276943680,5.434782608695652,0,84.53460092858722,4,0,189812334889736.0,USD,1.1829475611350857,4,4,522284620832806,90.46,16.53,0,65.97,301827846242541,0,1.0,"asin=""B0DBLHXG3Z""",4,0,3,DAILY_BUDGET,ENABLED,TARGETING_EXPRESSION,3,4,76.47,Amazon,90.46,84.53460092858722,90.46,460,4,4,4,25,Inner-SP-KW-Berberine Capsules-PAT,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
40084,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-07,119.95,1.414838405284265,5,TARGETING_EXPRESSION,119.95,119.95,119.95,0,5,ENABLED,"asin=""B0DBLHXG3Z""",0.0,5,180.0,5,5,3.03,5,Inner-SP-KW-Berberine Capsules-PAT,287272276943680,2.1638330757341575,0,70.67944977073782,5,0,189812334889736.0,USD,1.414838405284265,5,5,522284620832806,119.95,23.11,0,119.95,301827846242541,0,1.0,"asin=""B0DBLHXG3Z""",5,0,5,DAILY_BUDGET,ENABLED,TARGETING_EXPRESSION,5,5,84.78,Amazon,119.95,70.67944977073782,119.95,1294,5,5,5,28,Inner-SP-KW-Berberine Capsules-PAT,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
40085,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-08,24.49,0.5709955700629517,1,TARGETING_EXPRESSION,24.49,24.49,24.49,0,1,ENABLED,"asin=""B0DBLHXG3Z""",0.0,1,180.0,1,1,3.06,1,Inner-SP-KW-Berberine Capsules-PAT,287272276943680,1.9830028328611897,0,175.1327072274398,1,0,189812334889736.0,USD,0.5709955700629517,1,1,522284620832806,24.49,0.99,0,24.49,301827846242541,0,1.0,"asin=""B0DBLHXG3Z""",1,0,1,DAILY_BUDGET,ENABLED,TARGETING_EXPRESSION,1,1,42.89,Amazon,24.49,175.1327072274398,24.49,706,1,1,1,14,Inner-SP-KW-Berberine Capsules-PAT,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
40086,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-09,0.0,0.0,0,TARGETING_EXPRESSION,0.0,0.0,0.0,0,0,ENABLED,"asin=""B0DBLHXG3Z""",0.0,0,180.0,0,0,2.5,0,Inner-SP-KW-Berberine Capsules-PAT,287272276943680,2.857142857142857,0,nan,0,0,189812334889736.0,USD,0.0,0,0,522284620832806,0.0,4.35,0,0.0,301827846242541,0,1.0,"asin=""B0DBLHXG3Z""",0,0,0,DAILY_BUDGET,ENABLED,TARGETING_EXPRESSION,0,0,2.5,Amazon,0.0,nan,0.0,35,0,0,0,1,Inner-SP-KW-Berberine Capsules-PAT,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
40087,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-10,0.0,0.0,0,TARGETING_EXPRESSION,0.0,0.0,0.0,0,0,ENABLED,"asin=""B0DBLHXG3Z""",0.0,0,180.0,0,0,2.5,0,Inner-SP-KW-Berberine Capsules-PAT,287272276943680,20.0,0,nan,0,0,189812334889736.0,USD,0.0,0,0,522284620832806,0.0,0.0,0,0.0,301827846242541,0,1.0,"asin=""B0DBLHXG3Z""",0,0,0,DAILY_BUDGET,ENABLED,TARGETING_EXPRESSION,0,0,2.5,Amazon,0.0,nan,0.0,5,0,0,0,1,Inner-SP-KW-Berberine Capsules-PAT,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
40102,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-04,99.95,3.730869727510265,5,EXACT,99.95,99.95,99.95,0,5,ENABLED,magnesium glycinate gummies,0.0,5,600.0,5,5,1.28,5,Inner-SP-KW-gumm-magnesium glycinate gummies-EM-CPC-8k,552923299547324,0.6620428751576293,0,26.803401700850422,5,0,269179459475581.0,USD,3.730869727510265,5,5,321320371298455,99.95,0.05,0,99.95,439217402283731,0,1.5,magnesium glycinate gummies,5,0,5,DAILY_BUDGET,ENABLED,EXACT,5,5,26.79,Amazon,99.95,26.803401700850422,99.95,3172,5,5,5,21,Inner-SP-KW-gumm-magnesium glycinate gummies-EM-CPC-8k,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
40103,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-05,0.0,0.9519047619047618,0,EXACT,19.99,19.99,19.99,0,0,ENABLED,magnesium glycinate gummies,0.0,1,600.0,1,1,1.5,1,Inner-SP-KW-gumm-magnesium glycinate gummies-EM-CPC-8k,552923299547324,0.5124450951683748,0,105.05252626313157,1,0,269179459475581.0,USD,0.9519047619047618,1,1,321320371298455,19.99,0.14,0,0.0,439217402283731,0,1.5,magnesium glycinate gummies,1,0,0,DAILY_BUDGET,ENABLED,EXACT,0,1,21.0,Amazon,19.99,105.05252626313157,19.99,2732,1,1,1,14,Inner-SP-KW-gumm-magnesium glycinate gummies-EM-CPC-8k,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
40104,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-06,0.0,0.0,0,EXACT,0.0,0.0,0.0,0,0,ENABLED,magnesium glycinate gummies,0.0,0,600.0,0,0,1.5,0,Inner-SP-KW-gumm-magnesium glycinate gummies-EM-CPC-8k,552923299547324,0.30349013657056145,0,nan,0,0,269179459475581.0,USD,0.0,0,0,321320371298455,0.0,0.08,0,0.0,439217402283731,0,1.5,magnesium glycinate gummies,0,0,0,DAILY_BUDGET,ENABLED,EXACT,0,0,15.0,Amazon,0.0,nan,0.0,3295,0,0,0,10,Inner-SP-KW-gumm-magnesium glycinate gummies-EM-CPC-8k,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
40105,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-07,0.0,2.9639830508474576,0,EXACT,13.99,0.0,13.99,0,0,ENABLED,magnesium glycinate gummies,0.0,0,600.0,0,1,1.18,1,Inner-SP-KW-gumm-magnesium glycinate gummies-EM-CPC-8k,552923299547324,0.27991602519244224,0,33.738384560400284,1,0,269179459475581.0,USD,0.0,1,0,321320371298455,0.0,0.02,0,0.0,439217402283731,0,1.5,magnesium glycinate gummies,1,0,0,DAILY_BUDGET,ENABLED,EXACT,0,0,4.72,Amazon,13.99,nan,13.99,1429,1,1,1,4,Inner-SP-KW-gumm-magnesium glycinate gummies-EM-CPC-8k,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
40106,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-08,79.96,2.021730217302173,5,EXACT,119.94,147.93,119.94,0,4,ENABLED,magnesium glycinate gummies,27.99,6,600.0,7,6,2.36,7,Inner-SP-KW-gumm-magnesium glycinate gummies-EM-CPC-8k,552923299547324,1.6976998904709748,0,49.46258365443115,7,0,269179459475581.0,USD,2.021730217302173,6,7,321320371298455,119.94,1.28,0,107.95,439217402283731,0,1.5,magnesium glycinate gummies,6,1,4,DAILY_BUDGET,ENABLED,EXACT,5,6,73.17,Amazon,147.93,49.46258365443115,147.93,1826,6,7,7,31,Inner-SP-KW-gumm-magnesium glycinate gummies-EM-CPC-8k,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
40107,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-09,19.99,1.9038095238095236,1,EXACT,19.99,19.99,19.99,0,1,ENABLED,magnesium glycinate gummies,0.0,1,600.0,1,1,1.5,1,Inner-SP-KW-gumm-magnesium glycinate gummies-EM-CPC-8k,552923299547324,0.32243205895900506,0,52.526263131565784,1,0,269179459475581.0,USD,1.9038095238095236,1,1,321320371298455,19.99,0.01,0,19.99,439217402283731,0,1.5,magnesium glycinate gummies,1,0,1,DAILY_BUDGET,ENABLED,EXACT,1,1,10.5,Amazon,19.99,52.526263131565784,19.99,2171,1,1,1,7,Inner-SP-KW-gumm-magnesium glycinate gummies-EM-CPC-8k,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
40108,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-10,0.0,0.0,0,EXACT,0.0,0.0,0.0,0,0,ENABLED,magnesium glycinate gummies,0.0,0,600.0,0,0,1.5,0,Inner-SP-KW-gumm-magnesium glycinate gummies-EM-CPC-8k,552923299547324,0.31503150315031503,0,nan,0,0,269179459475581.0,USD,0.0,0,0,321320371298455,0.0,0.04,0,0.0,439217402283731,0,1.5,magnesium glycinate gummies,0,0,0,DAILY_BUDGET,ENABLED,EXACT,0,0,10.5,Amazon,0.0,nan,0.0,2222,0,0,0,7,Inner-SP-KW-gumm-magnesium glycinate gummies-EM-CPC-8k,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
40130,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-04,87.96,0.6416181672943057,4,EXACT,112.45,112.45,112.45,0,4,ENABLED,berberine supplement,0.0,5,300.0,5,5,3.73,5,Inner-SP-KW-Berberine Capsules-EM-berberine supplement-2k,158485660571374,1.7857142857142856,0,155.8559359715429,5,0,189812334889736.0,USD,0.6416181672943057,5,5,325673997292654,112.45,4.07,0,87.96,496839653442133,0,1.0,berberine supplement,5,0,4,DAILY_BUDGET,ENABLED,EXACT,4,5,175.26,Amazon,112.45,155.8559359715429,112.45,2632,5,5,5,47,Inner-SP-KW-Berberine Capsules-EM-berberine supplement-2k,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
40131,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-05,241.89,1.292768959435626,11,EXACT,263.88,263.88,263.88,0,11,ENABLED,berberine supplement,0.0,12,300.0,12,12,3.85,12,Inner-SP-KW-Berberine Capsules-EM-berberine supplement-2k,158485660571374,2.0711215318483784,0,77.35334242837654,12,0,189812334889736.0,USD,1.292768959435626,12,12,325673997292654,263.88,4.46,0,241.89,496839653442133,0,1.0,berberine supplement,12,0,11,DAILY_BUDGET,ENABLED,EXACT,11,12,204.12,Amazon,263.88,77.35334242837654,263.88,2559,12,12,12,53,Inner-SP-KW-Berberine Capsules-EM-berberine supplement-2k,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
40132,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-06,131.94,0.9688467731945993,6,EXACT,156.43,156.43,156.43,0,6,ENABLED,berberine supplement,0.0,7,300.0,7,7,3.51,7,Inner-SP-KW-Berberine Capsules-EM-berberine supplement-2k,158485660571374,1.5834767641996557,0,103.21549574889728,7,0,189812334889736.0,USD,0.9688467731945993,7,7,325673997292654,156.43,2.84,0,131.94,496839653442133,0,1.0,berberine supplement,7,0,6,DAILY_BUDGET,ENABLED,EXACT,6,7,161.46,Amazon,156.43,103.21549574889728,156.43,2905,7,7,7,46,Inner-SP-KW-Berberine Capsules-EM-berberine supplement-2k,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
40133,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-07,95.96,0.7196640167991599,4,EXACT,95.96,95.96,95.96,0,4,ENABLED,berberine supplement,0.0,4,300.0,4,4,3.92,4,Inner-SP-KW-Berberine Capsules-EM-berberine supplement-2k,158485660571374,2.9209621993127146,0,138.9537307211338,4,0,189812334889736.0,USD,0.7196640167991599,4,4,325673997292654,95.96,2.77,0,95.96,496839653442133,0,1.0,berberine supplement,4,0,4,DAILY_BUDGET,ENABLED,EXACT,4,4,133.34,Amazon,95.96,138.9537307211338,95.96,1164,4,4,4,34,Inner-SP-KW-Berberine Capsules-EM-berberine supplement-2k,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
40134,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-08,0.0,0.0,0,EXACT,0.0,0.0,0.0,0,0,ENABLED,berberine supplement,0.0,0,300.0,0,0,3.45,0,Inner-SP-KW-Berberine Capsules-EM-berberine supplement-2k,158485660571374,0.667302192564347,0,nan,0,0,189812334889736.0,USD,0.0,0,0,325673997292654,0.0,0.42,0,0.0,496839653442133,0,1.0,berberine supplement,0,0,0,DAILY_BUDGET,ENABLED,EXACT,0,0,24.17,Amazon,0.0,nan,0.0,1049,0,0,0,7,Inner-SP-KW-Berberine Capsules-EM-berberine supplement-2k,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
40135,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-09,97.96,2.0209605545469547,4,EXACT,122.45,122.45,122.45,0,4,ENABLED,berberine supplement,0.0,5,300.0,5,5,2.24,5,Inner-SP-KW-Berberine Capsules-EM-berberine supplement-2k,158485660571374,0.5512454062882809,0,49.48142098815843,5,0,189812334889736.0,USD,2.0209605545469547,5,5,325673997292654,122.45,0.72,0,97.96,496839653442133,0,1.0,berberine supplement,5,0,4,DAILY_BUDGET,ENABLED,EXACT,4,5,60.59,Amazon,122.45,49.48142098815843,122.45,4898,5,5,5,27,Inner-SP-KW-Berberine Capsules-EM-berberine supplement-2k,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
40136,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-10,0.0,0.0,0,EXACT,0.0,0.0,0.0,0,0,ENABLED,berberine supplement,0.0,0,300.0,0,0,1.79,0,Inner-SP-KW-Berberine Capsules-EM-berberine supplement-2k,158485660571374,0.3418353931107021,0,nan,0,0,189812334889736.0,USD,0.0,0,0,325673997292654,0.0,0.19,0,0.0,496839653442133,0,1.0,berberine supplement,0,0,0,DAILY_BUDGET,ENABLED,EXACT,0,0,23.21,Amazon,0.0,nan,0.0,3803,0,0,0,13,Inner-SP-KW-Berberine Capsules-EM-berberine supplement-2k,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
40531,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-17,0.0,nan,0,TARGETING_EXPRESSION,0.0,0.0,0.0,0,0,ENABLED,"asin=""B01CUNY01Y""",0.0,0,180.0,0,0,0.0,0,Inner-SP-KW-Berberine Capsules-PAT,287272276943680,0.0,0,nan,0,0,189812334889736.0,USD,nan,0,0,230967480239130,0.0,0.0,0,0.0,301827846242541,0,1.5,"asin=""B01CUNY01Y""",0,0,0,DAILY_BUDGET,ENABLED,TARGETING_EXPRESSION,0,0,0.0,Amazon,0.0,nan,0.0,1,0,0,0,0,Inner-SP-KW-Berberine Capsules-PAT,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
40152,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-04,21.99,0.5567088607594937,1,BROAD,21.99,21.99,21.99,0,1,ENABLED,berberine with ceylon cinnamon,0.0,1,1.0,1,1,2.82,1,Inner-SP-KW-Berberine Capsules-BM-berberine with ceylon cinnamon-1w,181887194239676,0.6499535747446611,0,179.62710322874037,1,0,189812334889736.0,USD,0.5567088607594937,1,1,504352428734953,21.99,0.0,0,21.99,382442285328166,0,1.5,berberine with ceylon cinnamon,1,0,1,DAILY_BUDGET,ENABLED,BROAD,1,1,39.5,Amazon,21.99,179.62710322874037,21.99,2154,1,1,1,14,Inner-SP-KW-Berberine Capsules-BM-berberine with ceylon cinnamon-1w,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
40153,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-05,0.0,0.0,0,BROAD,0.0,0.0,0.0,0,0,ENABLED,berberine with ceylon cinnamon,0.0,0,1.0,0,0,2.9,0,Inner-SP-KW-Berberine Capsules-BM-berberine with ceylon cinnamon-1w,181887194239676,0.6561679790026247,0,nan,0,0,189812334889736.0,USD,0.0,0,0,504352428734953,0.0,0.02,0,0.0,382442285328166,0,1.5,berberine with ceylon cinnamon,0,0,0,DAILY_BUDGET,ENABLED,BROAD,0,0,43.5,Amazon,0.0,nan,0.0,2286,0,0,0,15,Inner-SP-KW-Berberine Capsules-BM-berberine with ceylon cinnamon-1w,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
40154,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-06,21.99,0.5434997528423133,1,BROAD,21.99,21.99,21.99,0,1,ENABLED,berberine with ceylon cinnamon,0.0,1,1.0,1,1,2.89,1,Inner-SP-KW-Berberine Capsules-BM-berberine with ceylon cinnamon-1w,181887194239676,0.6965174129353234,0,183.99272396543884,1,0,189812334889736.0,USD,0.5434997528423133,1,1,504352428734953,21.99,0.0,0,21.99,382442285328166,0,1.5,berberine with ceylon cinnamon,1,0,1,DAILY_BUDGET,ENABLED,BROAD,1,1,40.46,Amazon,21.99,183.99272396543884,21.99,2010,1,1,1,14,Inner-SP-KW-Berberine Capsules-BM-berberine with ceylon cinnamon-1w,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
40155,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-07,23.99,0.462770061728395,1,BROAD,23.99,23.99,23.99,0,1,ENABLED,berberine with ceylon cinnamon,0.0,1,1.0,1,1,2.88,1,Inner-SP-KW-Berberine Capsules-BM-berberine with ceylon cinnamon-1w,181887194239676,0.9513742071881607,0,216.09003751563156,1,0,189812334889736.0,USD,0.462770061728395,1,1,504352428734953,23.99,0.0,0,23.99,382442285328166,0,1.5,berberine with ceylon cinnamon,1,0,1,DAILY_BUDGET,ENABLED,BROAD,1,1,51.84,Amazon,23.99,216.09003751563156,23.99,1892,1,1,1,18,Inner-SP-KW-Berberine Capsules-BM-berberine with ceylon cinnamon-1w,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
40156,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-08,24.49,0.4286714510764922,1,BROAD,24.49,24.49,24.49,0,1,ENABLED,berberine with ceylon cinnamon,0.0,1,1.0,1,1,2.72,1,Inner-SP-KW-Berberine Capsules-BM-berberine with ceylon cinnamon-1w,181887194239676,0.7172131147540983,0,233.27888934258883,1,0,189812334889736.0,USD,0.4286714510764922,1,1,504352428734953,24.49,0.0,0,24.49,382442285328166,0,1.5,berberine with ceylon cinnamon,1,0,1,DAILY_BUDGET,ENABLED,BROAD,1,1,57.13,Amazon,24.49,233.27888934258883,24.49,2928,1,1,1,21,Inner-SP-KW-Berberine Capsules-BM-berberine with ceylon cinnamon-1w,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
40157,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-09,48.98,0.9656940063091483,2,BROAD,48.98,48.98,48.98,0,2,ENABLED,berberine with ceylon cinnamon,0.0,2,1.0,2,2,2.42,2,Inner-SP-KW-Berberine Capsules-BM-berberine with ceylon cinnamon-1w,181887194239676,0.6055363321799307,0,103.55247039608004,2,0,189812334889736.0,USD,0.9656940063091483,2,2,504352428734953,48.98,0.01,0,48.98,382442285328166,0,1.5,berberine with ceylon cinnamon,2,0,2,DAILY_BUDGET,ENABLED,BROAD,2,2,50.72,Amazon,48.98,103.55247039608004,48.98,3468,2,2,2,21,Inner-SP-KW-Berberine Capsules-BM-berberine with ceylon cinnamon-1w,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
40158,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-10,24.49,0.4715963797419603,1,BROAD,24.49,24.49,24.49,0,1,ENABLED,berberine with ceylon cinnamon,0.0,1,1.0,1,1,2.73,1,Inner-SP-KW-Berberine Capsules-BM-berberine with ceylon cinnamon-1w,181887194239676,0.5480242284395731,0,212.0457329522254,1,0,189812334889736.0,USD,0.4715963797419603,1,1,504352428734953,24.49,0.01,0,24.49,382442285328166,0,1.5,berberine with ceylon cinnamon,1,0,1,DAILY_BUDGET,ENABLED,BROAD,1,1,51.93,Amazon,24.49,212.0457329522254,24.49,3467,1,1,1,19,Inner-SP-KW-Berberine Capsules-BM-berberine with ceylon cinnamon-1w,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
40171,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-04,0.0,nan,0,PHRASE,0.0,0.0,0.0,0,0,ENABLED,myo inositol,0.0,0,50.0,0,0,0.0,0,IB-SP-KW-inositol-myo inositol-PM,1182589332550,nan,0,nan,0,0,209298027301784.0,USD,nan,0,0,390046037974112,0.0,nan,0,0.0,487700417776058,0,1.1,myo inositol,0,0,0,DAILY_BUDGET,ENABLED,PHRASE,0,0,0.0,Amazon,0.0,nan,0.0,0,0,0,0,0,IB-SP-KW-inositol-myo inositol-PM,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
